4,0,0,0,0,0,0
7,0,0,0,0,0,0
10,0,0,0,0,0,0
14,0,0,0,0,0,0
20,0,0,0,0,0,0
30,0,0,0,0,0,0
35,0,0,0,0,0,0
42,0,1,0,0,0,0
50,0,0,0,0,0,0
57,3,1,0,0,0,4
63,0,0,0,0,0,0
72,0,0,0,0,0,0
80,0,0,0,0,0,0
88,0,0,0,0,0,0
96,0,0,0,0,0,0
104,0,0,0,0,0,0
112,0,0,0,0,0,0
120,0,0,0,0,0,0
128,0,0,0,0,0,0
136,0,0,0,0,0,0
144,0,0,0,0,0,0
152,0,0,0,0,0,0
160,0,0,0,0,0,0
170,0,0,0,0,0,0
179,0,0,0,0,0,0
189,0,0,0,0,0,0
199,0,0,0,0,0,0
210,0,0,0,0,0,0
219,0,0,0,0,0,0
231,0,1,1,0,0,0
240,0,1,2,0,0,0
252,0,0,0,0,0,0
262,0,0,0,0,0,0
273,1,4,0,0,0,5
281,0,0,0,0,0,0
296,0,0,0,0,0,0
305,0,0,0,0,0,0
312,1,5,0,0,0,6
324,0,0,0,0,0,0
334,0,0,0,0,0,0
343,0,0,0,0,0,0
353,0,0,0,0,0,0
363,0,0,0,0,0,0
373,0,0,0,0,0,0
383,0,0,0,0,0,0
393,0,2,0,0,0,0
403,0,0,0,0,0,0
423,0,0,0,0,0,0
433,0,0,0,0,0,0
443,0,0,0,0,0,0
453,0,0,0,0,0,0
463,0,0,0,0,0,0
473,0,0,0,0,0,0
493,0,0,0,0,0,0
503,0,0,0,0,0,0
513,0,0,0,0,0,0
523,0,0,0,0,0,0
535,0,0,0,0,0,0
544,0,0,0,0,0,0
552,0,0,0,0,0,0
562,0,0,0,0,0,0
572,0,0,0,0,0,0
593,0,0,0,0,0,0
604,0,0,0,0,0,0
615,0,0,0,0,0,0
625,0,0,0,0,0,0
635,0,0,0,0,0,0
645,0,2,0,0,0,0
670,0,0,0,0,0,0
720,0,0,0,0,0,0
728,0,0,0,0,0,0
738,0,0,0,0,0,0
749,0,0,0,0,0,0
760,0,0,0,0,0,0
767,0,0,0,0,0,0
779,0,0,0,0,0,0
787,0,0,0,0,0,0
796,0,0,0,0,0,0
805,0,0,0,0,0,0
814,0,0,0,0,0,0
826,0,0,0,0,0,0
837,0,0,0,0,0,0
841,0,0,0,0,0,0
863,0,0,0,0,0,0
880,0,0,0,0,0,0
889,0,0,0,0,0,0
909,0,0,0,0,0,0
919,0,0,0,0,0,0
928,0,0,0,0,0,0
938,0,0,0,0,0,0
945,0,0,0,0,0,0
953,0,0,0,0,0,0
