2,0,0,0,0,0,0
5,0,0,0,0,0,0
8,0,0,0,0,0,0
11,0,0,0,0,0,0
15,0,0,0,0,0,0
21,0,0,0,0,0,0
26,0,0,0,0,0,0
33,0,2,0,0,0,0
40,0,0,0,0,0,0
46,0,0,0,0,0,0
56,0,0,0,0,0,0
68,0,0,0,0,0,0
74,0,0,0,0,0,0
85,0,0,0,0,0,0
93,0,0,0,0,0,0
100,0,0,0,0,0,0
110,0,0,0,0,0,0
117,0,0,0,0,0,0
122,0,0,0,0,0,0
130,0,0,0,0,0,0
139,0,0,0,0,0,0
147,0,0,0,0,0,0
155,0,0,0,0,0,0
166,0,0,0,0,0,0
176,0,0,0,0,0,0
186,0,0,0,0,0,0
195,0,0,0,0,0,0
204,0,0,0,0,0,0
213,0,0,1,0,0,0
225,0,0,0,0,0,0
232,0,0,0,0,0,0
245,0,0,0,0,0,0
255,0,0,0,0,0,0
263,0,0,0,0,0,0
275,0,0,0,0,0,0
282,0,0,0,0,0,0
292,0,0,0,0,0,0
301,0,0,0,0,0,0
309,0,0,0,0,0,0
318,0,0,0,0,0,0
326,0,0,0,0,0,0
336,0,0,0,0,0,0
358,0,0,0,0,0,0
369,0,0,0,0,0,0
376,0,0,0,0,0,0
387,0,0,0,0,0,0
394,0,0,0,0,0,0
408,0,0,0,0,0,0
416,0,0,0,0,0,0
426,0,0,0,0,0,0
441,0,0,0,0,0,0
449,0,0,0,0,0,0
459,0,0,0,0,0,0
464,0,0,0,0,0,0
475,0,0,0,0,0,0
487,0,0,0,0,0,0
497,0,0,0,0,0,0
510,0,1,0,0,0,1
519,0,2,0,0,0,0
528,0,1,0,0,0,0
537,1,5,0,0,0,6
549,0,0,0,0,0,0
559,0,0,0,0,0,0
569,0,0,0,0,0,0
579,0,0,0,0,0,0
589,0,0,0,0,0,0
599,0,0,0,0,0,0
619,0,0,0,0,0,0
629,0,0,0,0,0,0
638,0,0,0,0,0,0
687,0,0,0,0,0,0
707,0,0,0,0,0,0
737,0,0,0,0,0,0
747,0,0,0,0,0,0
757,0,0,0,0,0,0
768,0,0,0,0,0,0
776,0,0,0,0,0,0
788,0,0,0,0,0,0
797,0,0,0,0,0,0
806,0,0,0,0,0,0
827,0,0,0,0,0,0
840,0,0,0,0,0,0
842,0,0,0,0,0,0
851,0,0,0,0,0,0
861,0,0,1,0,0,0
871,0,0,0,0,0,0
881,0,0,0,0,0,0
891,0,0,0,0,0,0
901,0,0,0,0,0,0
911,0,0,0,0,0,0
921,0,0,0,0,0,0
931,0,0,0,0,0,0
941,0,0,0,0,0,0
952,0,0,0,0,0,0
966,0,0,0,0,0,0
974,0,0,0,0,0,0
983,0,0,0,0,0,0
992,0,0,0,0,0,0
1002,0,0,0,0,0,0
1014,0,0,3,0,0,0
1024,0,0,0,0,0,0
1034,0,0,0,0,0,0
1043,0,0,0,0,0,0
1052,0,0,0,0,0,0
1093,0,0,0,0,0,0
1102,0,0,0,0,0,0
1111,0,0,0,0,0,0
1119,0,0,0,0,0,0
1127,0,0,0,0,0,0
1145,0,0,0,0,0,0
1157,0,0,0,0,0,0
1170,0,0,0,0,0,0
1189,0,0,0,0,0,0
1193,0,0,0,0,0,0
1202,0,0,0,0,0,0
1211,0,0,0,0,0,0
1219,0,0,0,0,0,0
1228,0,0,0,0,0,0
1237,0,0,0,0,0,0
1246,0,0,0,0,0,0
1255,0,0,0,0,0,0
1263,0,0,0,0,0,0
1269,0,0,0,0,0,0
1276,0,0,1,0,0,0
1289,0,0,0,0,0,0
1306,0,0,0,0,0,0
1316,0,0,0,0,0,0
1323,0,0,0,0,0,0
1333,0,0,0,0,0,0
1342,0,0,0,0,0,0
1351,0,0,0,0,0,0
1604,0,0,0,0,0,0
1640,0,0,0,0,0,0
1648,0,0,0,0,0,0
1657,0,0,0,0,0,0
1665,0,0,0,0,0,0
1674,0,0,0,0,0,0
1827,0,0,0,0,0,0
1919,0,0,0,0,0,0
1927,0,0,0,0,0,0
1935,0,0,0,0,0,0
2016,0,0,0,0,0,0
2098,0,0,0,0,0,0
2124,0,0,0,0,0,0
2178,0,0,0,0,0,0
2192,0,0,0,0,0,0
2200,0,0,0,0,0,0
2206,0,0,0,0,0,0
2212,0,0,0,0,0,0
2219,0,0,0,0,0,0
2227,0,0,0,0,0,0
2233,0,0,0,0,0,0
2239,0,0,0,0,0,0
2246,0,0,0,0,0,0
2254,0,0,0,0,0,0
2260,0,0,0,0,0,0
2267,0,0,0,0,0,0
2274,0,0,0,0,0,0
2281,0,0,0,0,0,0
2288,0,0,0,0,0,0
2295,0,0,0,0,0,0
2302,0,0,0,0,0,0
2309,0,0,0,0,0,0
2316,0,0,0,0,0,0
2321,0,0,0,0,0,0
2328,0,0,0,0,0,0
2335,0,0,0,0,0,0
2343,0,0,0,0,0,0
2348,0,0,0,0,0,0
2362,0,0,0,0,0,0
2369,0,0,0,0,0,0
2376,0,0,0,0,0,0
2383,0,0,0,0,0,0
2390,0,0,0,0,0,0
2397,0,0,0,0,0,0
2403,0,0,0,0,0,0
2407,0,0,0,0,0,0
2414,0,0,0,0,0,0
2421,0,0,0,0,0,0
2428,0,0,0,0,0,0
2435,0,0,0,0,0,0
2442,0,0,0,0,0,0
2448,0,0,0,0,0,0
2456,0,0,0,0,0,0
2463,0,0,0,0,0,0
2470,0,0,0,0,0,0
2475,0,0,0,0,0,0
2484,0,0,0,0,0,0
2492,0,0,0,0,0,0
2499,0,0,0,0,0,0
2503,0,0,0,0,0,0
2510,0,0,0,0,0,0
2516,0,0,0,0,0,0
2524,0,0,0,0,0,0
2531,0,0,0,0,0,0
2540,0,0,0,0,0,0
2547,0,0,0,0,0,0
2561,0,0,0,0,0,0
2568,0,0,0,0,0,0
2572,0,0,0,0,0,0
2579,0,0,0,0,0,0
2586,0,0,0,0,0,0
2614,0,0,0,0,0,0
2623,0,0,0,0,0,0
2630,0,0,0,0,0,0
2642,0,0,0,0,0,0
2650,0,0,0,0,0,0
2657,0,0,0,0,0,0
2664,0,0,0,0,0,0
2671,0,0,0,0,0,0
2678,0,0,0,0,0,0
2685,0,0,0,0,0,0
2690,0,0,0,0,0,0
2698,0,0,0,0,0,0
2705,0,0,0,0,0,0
2712,0,0,0,0,0,0
2718,0,0,0,0,0,0
2725,0,0,0,0,0,0
2733,0,0,0,0,0,0
2739,0,0,0,0,0,0
2746,0,0,0,0,0,0
2753,0,0,0,0,0,0
2766,0,0,0,0,0,0
2772,0,0,0,0,0,0
2786,0,0,0,0,0,0
2793,0,0,0,0,0,0
2800,0,0,0,0,0,0
2809,0,0,0,0,0,0
2817,0,0,0,0,0,0
2824,0,0,0,0,0,0
2831,0,0,0,0,0,0
4479,0,0,0,0,0,0
4488,0,0,0,0,0,0
4497,0,0,0,0,0,0
4507,0,0,0,0,0,0
4517,0,0,0,0,0,0
4526,0,0,0,0,0,0
4536,0,0,0,0,0,0
